course_id
course-v1:UTPL+EFHE-Ed3+2017-FEB
course-v1:UTPL+AKOMP-Ed3+2017-FEB
course-v1:UTPL+HG-Ed3+2017-FEB
course-v1:UTPL+AIRPOLLUTION16+2022_1
course-v1:UTPL+COOSU6+2019_2
course-v1:UTPL+GPDGY2+2019_2
course-v1:UTPL+FERBEV+2017-FEB
course-v1:UTPL+ETHIC6+2021_2
course-v1:UTPL+HG19+2023_1
course-v1:UTPL+EAIG+2018_1
course-v1:UTPL+EAUF10+2022_1
course-v1:UTPL+EFHE19+2023_1
course-v1:UTPL+SRM10+2018_3
course-v1:UTPL+GFPRAX+2021_2
course-v1:UTPL+GPSY1+2019_1
course-v1:UTPL+ANTRPY3+2018_3
course-v1:UTPL+COMPFUND8+2023_2
course-v1:UTPL+JIT-Ed3+2017-FEB
course-v1:UTPL+BIOLGAPY4+2021_2
course-v1:UTPL+INTRBIORREM+2017_ENE
course-v1:UTPL+GFPRAX2+2022_1
course-v1:UTPL+AKOMP14+2020_2
course-v1:UTPL+UTIC+ABR_2017
course-v1:UTPL+EFHE-Ed6+2017_OCT
course-v1:UTPL+MKTING3+2020_1
course-v1:UTPL+JIT12+2019_2
course-v1:UTPL+SRM12+2019_2
course-v1:UTPL+EAAM6+2020_1
course-v1:UTPL+CLIMCH01+2020_1
course-v1:UTPL+COMPFUND6+2021_2
course-v1:UTPL+FERBEV15+2022_1
course-v1:UTPL+UTIC-Ed3+2018_1
course-v1:UTPL+EADM+2017_OCT
course-v1:UTPL+SCLPSY2+2019_2
course-v1:UTPL+GENBIOL5+2021_1
course-v1:UTPL+FERBEV9+2019_1
course-v1:UTPL+GVOCTR4EMPL2+2022_1
course-v1:UTPL+SRM20+2023_2
course-v1:UTPL+ADMINI7+2022_1
course-v1:UTPL+CD+2016
course-v1:UTPL+AKOMP-Ed7+2017_DIC
course-v1:UTPL+UTIC4+2018_2
course-v1:UTPL+GPSY3+2020_1
course-v1:UTPL+INTRBIORREM13+2020_2
course-v1:UTPL+FERBEV-Ed6+2018_1
course-v1:UTPL+AKOMP15+2021_1
course-v1:UTPL+SRM+2016_P1
course-v1:UTPL+CFTC+2015
course-v1:UTPL+OCPCD01+2021_2
course-v1:UTPL+AKOMP-Ed8+2018_1
course-v1:UTPL+FERBEV17+2023_1
course-v1:UTPL+INTRECON7+2022_1
course-v1:UTPL+MKTING1+2019_1
course-v1:UTPL+INTRBIORREM10+2019_1
course-v1:UTPL+EFHE12+2019_2
course-v1:UTPL+COOSU4+2018_3
course-v1:UTPL+MKTING5+2021_1
course-v1:UTPL+COMPSCNTX1+2019_1
course-v1:UTPL+DISTED2+2021_1
course-v1:UTPL+EESWM01+2021_2
course-v1:UTPL+MKTING6+2021_2
edX/Open_DemoX/edx_demo_course
course-v1:UTPL+UTIC6+2019_1
course-v1:UTPL+FERBEV13+2021_1
course-v1:UTPL+BOFEEL+2021_2
course-v1:UTPL+MFED01+2021_2
course-v1:UTPL+DRCII1+2019_1
course-v1:UTPL+CD12+2019_2
course-v1:UTPL+INTRECON+2019_1
course-v1:UTPL+MATHFUND4+2021_2
course-v1:UTPL+AKOMP-Ed6+2017_OCT
course-v1:UTPL+MKTING4+2020_2
course-v1:UTPL+ADMSSAPY2+2019_2
course-v1:UTPL+EVOLFUND7+2021_1
course-v1:UTPL+MFED02+2022_1
course-v1:UTPL+COMPFUND7+2022_1
course-v1:UTPL+OHEALPP2+2022_1
course-v1:UTPL+INTRECON4+2020_2
course-v1:UTPL+AIRPOLLUTION10+2019_1
course-v1:UTPL+AIRPOLLUTION9+2018_3
course-v1:UTPL+CJS0+2015_Agost_Sep
course-v1:UTPL+HG-Ed2+2017_ENE
course-v1:UTPL+DBMAA4+2019_2
course-v1:UTPL+EAAM+2018_1
course-v1:UTPL+AMOCR4+2018_3
course-v1:UTPL+REALNAT7+2022_1
course-v1:UTPL+AIRPOLLUTION12+2020_1
course-v1:UTPL+SARH4+2018_3
course-v1:UTPL+ADR+2017
course-v1:UTPL+MCS2+2019_2
course-v1:UTPL+EDA-Ed2+2016
course-v1:UTPL+LP-Ed3+2018_1
course-v1:UTPL+ADMINI3+2020_1
course-v1:UTPL+GPSY2+2019_2
course-v1:UTPL+SRM17+2022_1
course-v1:UTPL+SP4UA2+2022_1
course-v1:UTPL+FHP05+2023_1
course-v1:UTPL+CD-Ed3+2017-FEB
course-v1:UTPL+COOSU5+2019_1
course-v1:UTPL+FERBEV14+2021_2
course-v1:UTPL+HG-Ed5+2017_JUN
course-v1:UTPL+AIRPOLLUTION-Ed3+ABR_2017
course-v1:UTPL+AKOMP11+2019_1
course-v1:UTPL+INTRBIORREM12+2020_1
course-v1:UTPL+UTIC5+2018_3
course-v1:UTPL+EPSTGY1+2019_1
course-v1:UTPL+CLIMCH02+2021_1
course-v1:UTPL+EVOLFUND+2018_1
course-v1:UTPL+DBMAA5+2020_1
course-v1:UTPL+REALNAT5+2021_1
course-v1:UTPL+SP4UA+2021_2
course-v1:UTPL+HG+2016
course-v1:UTPL+PRESCHEDU3+2020_1
course-v1:UTPL+EAIG3+2018_3
course-v1:UTPL+CD18+2023_2
course-v1:UTPL+ADMINI1+2019_1
course-v1:UTPL+AKOMP12+2019_2
course-v1:UTPL+PRESCHEDU1+2019_1
course-v1:UTPL+EADM-Ed3+2018_1
course-v1:UTPL+REALNAT1+2019_1
course-v1:UTPL+AKOMP10+2018_3
course-v1:UTPL+FERBEV10+2019_2
course-v1:UTPL+AUDIOVPRO8+2020_2
ModalidaAbiertaDistancia/Test01/2015_test
course-v1:UTPL+SRM-Ed6+2017_OCT
course-v1:UTPL+EFHE-Ed5+2017_JUN
course-v1:UTPL+COMPFUND4+2020_2
course-v1:UTPL+FHP02+2021_1
course-v1:UTPL+FHP01+2020_3
course-v1:UTPL+CD-Ed6+2017_OCT
course-v1:UTPL+AMOCR7+2020_1
course-v1:UTPL+EAIG13+2023_2
course-v1:UTPL+GENBIOL2+2019_2
course-v1:UTPL+EAIG14+2024_1
course-v1:UTPL+SRM15+2021_1
course-v1:UTPL+PRESCHEDU5+2021_1
course-v1:UTPL+HG20+2023_2
course-v1:UTPL+JIT13+2020_1
course-v1:UTPL+AUDIOVPRO4+2018_3
course-v1:UTPL+EESWM2+2022_1
course-v1:UTPL+EAIG4+2019_1
course-v1:UTPL+EFHE14+2020_2
course-v1:UTPL+GPSY4+2020_2
course-v1:UTPL+SARH-Ed2+2018_1
course-v1:edX+Open_DemoX+open_demox_2
course-v1:UTPL+BOFEEL3+2022_2
course-v1:UTPL+EAUF4+2019_1
course-v1:UTPL+INTRBIORREM9+2018_3
course-v1:UTPL+JIT-Ed5+2017_JUN
course-v1:UTPL+EFHE-Ed8+2018_1
course-v1:UTPL+GENBIOL4+2020_2
course-v1:UTPL+CD10+2018_3
course-v1:UTPL+NRE+2017_JUN
course-v1:UTPL+MCS3+2020_1
course-v1:UTPL+HG10+2018_3
course-v1:UTPL+EVOLFUND6+2020_2
course-v1:UTPL+CD11+2019_1
course-v1:UTPL+SRM19+2023_1
course-v1:UTPL+FERBEV-Ed3+2017_JUN
course-v1:UTPL+EVOLFUND5+2020_1
course-v1:UTPL+ETHIC5+2021_1
course-v1:UTPL+FHP03+2021_2
course-v1:UTPL+EAIG12+2023_1
course-v1:UTPL+REALNAT2+2019_2
course-v1:UTPL+SRM16+2021_2
course-v1:UTPL+REALNAT6+2021_2
course-v1:UTPL+AKOMP-Ed5+2017_JUN
course-v1:UTPL+HG21+2024_1
course-v1:UTPL+HUC1+2019_1
course-v1:UTPL+ETHIC4+2020_2
course-v1:UTPL+JIT10+2018_3
course-v1:UTPL+AKOMP-Ed2+2016_T2
course-v1:UTPL+JIT+2016
course-v1:UTPL+HG16+2021_2
course-v1:UTPL+ETHIC1+2019_1
course-v1:UTPL+SRM11+2019_1
course-v1:UTPL+INTRECON6+2021_2
course-v1:UTPL+SCLPSY4+2020_2
course-v1:UTPL+HG12+2019_2
course-v1:UTPL+SRM21+2024_1
course-v1:UTPL+FERBEV-Ed2+ABR_2017
course-v1:UTPL+BIOLGAPY2+2019_2
course-v1:UTPL+AIRPOLLUTION-Ed4+2017_JUN
course-v1:UTPL+FTPED+2021_2
course-v1:UTPL+EAIG8+2021_1
course-v1:UTPL+AUDIOVPRO-Ed2+2018_1
course-v1:UTPL+AIRPOLLUTION-Ed5+2017_OCT
course-v1:UTPL+EAUF9+2021_2
course-v1:UTPL+GPSY5+2021_1
course-v1:UTPL+REALNAT3+2020_1
course-v1:UTPL+EFHE-Ed4+ABR_2017
course-v1:UTPL+DTCOM2+2022_1
course-v1:UTPL+ABSRSAPY2+2019_2
course-v1:UTPL+REALNAT4+2020_2
course-v1:UTPL+HG9+2018_2
course-v1:UTPL+BOFEEL2+2022_1
course-v1:UTPL+INTRBIORREM-Ed7+2018_1
course-v1:UTPL+COMPFUND1+2019_1
course-v1:UTPL+ETHIC2+2019_2
course-v1:UTPL+CD17+2022_1
UTPL/Java01/2015_java
course-v1:UTPL+AKOMP17+2022_1
course-v1:UTPL+GENBIOL1+2019_1
course-v1:UTPL+EAIG7+2020_2
course-v1:UTPL+AUDIOVPRO7+2020_1
course-v1:UTPL+AKOMP-Ed4+ABR_2017
course-v1:UTPL+EAAM3+2018_3
course-v1:UTPL+PRESCHEDU7+2022_1
course-v1:UTPL+SRM14+2020_2
course-v1:UTPL+TC+2015
course-v1:UTPL+EFHE13+2020_1
course-v1:UTPL+AIRPOLLUTION+2017_ENE
course-v1:UTPL+INTRBIORREM14+2021_1
course-v1:UTPL+GPDGY1+2019_1
course-v1:UTPL+ANTRPY4+2019_1
course-v1:UTPL+AUDIOVPRO6+2019_2
course-v1:UTPL+INTRBIORREM-Ed3+ABR_2017
course-v1:UTPL+EAAM5+2019_2
course-v1:UTPL+HG15+2021_1
course-v1:UTPL+ANTRPY6+2020_1
course-v1:UTPL+EFHE17+2022_1
course-v1:UTPL+EFHE11+2019_1
course-v1:UTPL+INTRBIORREM-Ed4+2017_JUN
course-v1:UTPL+EFHE+2016
course-v1:UTPL+ANTRPY5+2019_2
course-v1:UTPL+VOCATORIENT2+2019_2
course-v1:UTPL+CD16+2021_2
course-v1:UTPL+SARH+2017_OCT
course-v1:UTPL+JIT-Ed4+ABR_2017
course-v1:UTPL+ANTRPY7+2020_2
course-v1:UTPL+READAPY4+2021_2
course-v1:UTPL+JIT-Ed6+2017_OCT
course-v1:UTPL+AIRPOLLUTION-Ed2+2017-FEB
