subject,predicate,object
http://example.org/tic-absa/comment/5a08f598ec4a89af17000fa2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a08f598ec4a89af17000fa2,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a08f77eec4a89ecb6000e5d,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a08ff2eec4a89f42b000e39,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a08ff80ec4a89ecb6000e60,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a090032ec4a89f42b000e3a,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09064cec4a89f42b000e3b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09064cec4a89f42b000e3b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09064cec4a89f42b000e3b,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a090854ec4a89af17000fa4,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a090ddfec4a89ecb6000e62,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09119bec4a89f42b000e41,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09127dec4a89f42b000e42,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a09127dec4a89f42b000e42,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09127dec4a89f42b000e42,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09141dec4a89f42b000e43,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0915faec4a89ecb6000e66,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0917c6ec4a89af17000fb7,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0917c6ec4a89af17000fb7,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a09a082ec4a89648700105c,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09a9b8ec4a89af17000fbf,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09a9b8ec4a89af17000fbf,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a09aa3fec4a89af17000fc0,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09aa3fec4a89af17000fc0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a09ad75ec4a89f42b000e53,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09adefec4a896487001060,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09ae16ec4a896487001061,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a09af92ec4a89af17000fc1,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a09d617ec4a89f42b000e58,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09d911ec4a89ecb6000e70,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a09d9e8ec4a89ecb6000e71,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a09f349ec4a89af17000fc5,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a1388ec4a896487001070,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a1b33ec4a89af17000fcf,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a1c5fec4a896487001073,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a1c5fec4a896487001073,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0a2cc9ec4a896487001077,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a3fdeec4a89f42b000e66,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a408cec4a89f42b000e67,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a4878ec4a89ecb6000e7d,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a4966ec4a89ecb6000e7e,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a4966ec4a89ecb6000e7e,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a4a3eec4a89648700107c,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a52b6ec4a89af17000fd5,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a52b6ec4a89af17000fd5,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0a677bec4a89ecb6000e88,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0a6ac1ec4a89af17000fda,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ae248ec4a89f42b000e75,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0ae248ec4a89f42b000e75,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0ae29bec4a89f42b000e76,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0aebe8ec4a89ecb6000e95,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0af3a9ec4a89648700108b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0afb4aec4a89f42b000e77,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0afb4aec4a89f42b000e77,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0b0029ec4a89f42b000e79,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0b2127ec4a89af17000fe4,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0b24a0ec4a89af17000fe7,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0b2b90ec4a89f42b000e7e,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0b3816ec4a896487001093,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0b3918ec4a896487001094,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0b62cfec4a89af17000feb,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0b6977ec4a89f42b000e81,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0b6aa0ec4a89ecb6000ea0,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ba6bbec4a8964870010a2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0bad31ec4a89f42b000e89,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0bad31ec4a89f42b000e89,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0bb153ec4a89f42b000e8a,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0bb153ec4a89f42b000e8a,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0bb153ec4a89f42b000e8a,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0bb2fbec4a89ecb6000ea4,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0bbcf2ec4a8964870010a5,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0bc0a5ec4a89f42b000e8c,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0bc0a5ec4a89f42b000e8c,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0c3ed1ec4a8964870010aa,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0c5409ec4a89af17000ffc,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0c5409ec4a89af17000ffc,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0c779dec4a89f42b000e8f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ca702ec4a89ecb6000eb0,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ca776ec4a89ecb6000eb1,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0cc83eec4a89af17001005,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0cd992ec4a89af17001007,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0cf030ec4a89af1700100a,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0d0776ec4a89af1700100b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0d24beec4a8964870010b4,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0d2615ec4a89af1700100f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0d94f4ec4a89af17001014,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0db740ec4a8964870010be,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0dbe48ec4a89af17001016,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0dc4caec4a89ecb6000eb5,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0df9d7ec4a89ecb6000eb7,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0df9d7ec4a89ecb6000eb7,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0df9d7ec4a89ecb6000eb7,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0dfa8aec4a8964870010c2,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0dfa8aec4a8964870010c2,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0dfb66ec4a89f42b000e9f,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0e0778ec4a8964870010c3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e24b9ec4a89ecb6000eb9,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e3172ec4a8964870010ca,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e38f0ec4a8964870010cb,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e437dec4a89af17001023,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e437dec4a89af17001023,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0e4b16ec4a89f42b000ea7,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e4f0fec4a89f42b000ea8,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0e59a5ec4a89af17001025,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e5d10ec4a89f42b000eab,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0e5d61ec4a89af17001027,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0e61f2ec4a89af1700102b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e73aaec4a8964870010d2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0e7551ec4a89af1700102d,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0e75faec4a8964870010d3,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0ece8dec4a8964870010d6,absa:hasAspect,http://example.org/tic-absa/aspect/contenido
http://example.org/tic-absa/comment/5a0ece8dec4a8964870010d6,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ecef3ec4a8964870010d7,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ecef3ec4a8964870010d7,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0ede6bec4a89f42b000eb5,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0ef2ecec4a8964870010de,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f0447ec4a89f42b000eb7,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f0755ec4a8964870010eb,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0f1316ec4a89af1700103f,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0f1798ec4a89af17001040,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f1798ec4a89af17001040,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f2034ec4a89af17001041,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f21bdec4a89ecb6000ed1,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0f29bfec4a89af17001047,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f3277ec4a89ecb6000ed7,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f3320ec4a89af1700104b,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f3ee2ec4a89ecb6000ee0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f41e3ec4a89f42b000ec8,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f42c2ec4a89ecb6000ee2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f55ceec4a89ecb6000eed,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f57c9ec4a89af17001061,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f5bbeec4a89af17001065,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f6b03ec4a89af17001068,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f6b03ec4a89af17001068,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f6e7eec4a89ecb6000ef7,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f812eec4a89af1700106f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f812eec4a89af1700106f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0f8931ec4a89f42b000ed9,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f9120ec4a89f42b000edf,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f99ecec4a89f42b000ee0,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0f9a23ec4a89ecb6000f01,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0f9ecaec4a89f42b000ee2,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0f9ecaec4a89f42b000ee2,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a0f9ecaec4a89f42b000ee2,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0fa181ec4a89af1700107a,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0fae55ec4a89f42b000eea,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0fae55ec4a89f42b000eea,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0fb2c5ec4a89f42b000eec,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a0fb96dec4a89af17001083,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0fcdebec4a896487001127,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0fcdebec4a896487001127,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a0ff675ec4a89ecb6000f14,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a0ff675ec4a89ecb6000f14,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a1015a0ec4a89f42b000ef4,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10640eec4a89f42b000ef5,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10640eec4a89f42b000ef5,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a107af9ec4a89648700112c,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a107b20ec4a89ecb6000f16,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107b92ec4a89ecb6000f17,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a107badec4a89af1700108c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107badec4a89af1700108c,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a107bccec4a89f42b000ef8,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107be4ec4a89648700112d,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c05ec4a89f42b000ef9,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c33ec4a89648700112e,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c43ec4a89af1700108d,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c53ec4a89f42b000efa,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c6eec4a89648700112f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c7cec4a89af1700108e,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107c94ec4a896487001130,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107ca7ec4a89ecb6000f18,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107cc2ec4a896487001131,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107cd2ec4a896487001132,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107cdfec4a89ecb6000f19,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a107ce3ec4a896487001133,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107cf8ec4a89af1700108f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107d31ec4a89f42b000efc,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107d49ec4a89ecb6000f1b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107d59ec4a89ecb6000f1c,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107d6dec4a89ecb6000f1d,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107d9aec4a896487001134,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107da8ec4a89af17001090,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107dc2ec4a896487001135,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e01ec4a89f42b000efe,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e09ec4a896487001138,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e3bec4a89f42b000eff,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e50ec4a89f42b000f00,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e6dec4a89648700113a,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e7fec4a89f42b000f01,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107e9bec4a89af17001095,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107f26ec4a89af17001097,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a107f3bec4a89648700113b,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a1084adec4a89f42b000f04,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a108502ec4a89648700113e,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a108562ec4a89648700113f,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a1085c1ec4a89ecb6000f21,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a1085e5ec4a896487001140,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a108c0eec4a896487001144,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10bd87ec4a89f42b000f0b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10c3a8ec4a89648700114b,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10c622ec4a89f42b000f0e,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10d6c9ec4a89f42b000f11,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10d89eec4a89ecb6000f2f,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10dcccec4a89ecb6000f30,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10dcccec4a89ecb6000f30,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a10eb74ec4a89af170010ae,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a10f4bdec4a89f42b000f17,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a1101ceec4a896487001154,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a1102cfec4a89ecb6000f35,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a1102cfec4a89ecb6000f35,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a110a1eec4a89af170010b1,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a110a2cec4a896487001156,absa:hasAspect,http://example.org/tic-absa/aspect/interaccion
http://example.org/tic-absa/comment/5a110d81ec4a89f42b000f19,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a111f03ec4a89af170010b2,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a1176a0ec4a89af170010bf,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a11851fec4a89af170010c0,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a1194d3ec4a89af170010c3,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a1194d3ec4a89af170010c3,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a11a630ec4a89f42b000f23,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a11aeffec4a896487001164,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a11b9d9ec4a896487001165,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a11b9d9ec4a896487001165,absa:hasAspect,http://example.org/tic-absa/aspect/plataforma
http://example.org/tic-absa/comment/5a11baf5ec4a89ecb6000f40,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a11e53bec4a89ecb6000f43,absa:hasAspect,http://example.org/tic-absa/aspect/docente
http://example.org/tic-absa/comment/5a11e53bec4a89ecb6000f43,absa:hasAspect,http://example.org/tic-absa/aspect/evaluacion
http://example.org/tic-absa/comment/5a11f3a1ec4a89ecb6000f44,absa:hasAspect,http://example.org/tic-absa/aspect/docente
