from,prop,to
http://example.org/tic-absa/comment/5e943cffec4a89e82d0003f7,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e943d5bec4a89aaf3000443,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e943e8dec4a89789c000449,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e943fc1ec4a89789c000494,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e944023ec4a89aaf30004e4,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94407dec4a89aaf30004f4,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9440fcec4a89aaf3000506,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e944119ec4a89aaf3000509,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94418dec4a89e82d0004f7,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94418dec4a89e82d0004f7,skos:related,http://example.org/tic-absa/comment/5e93fd67ec4a8980590000c1
http://example.org/tic-absa/comment/5e9442a9ec4a8980590004f9,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94431eec4a89aaf300056d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9443b1ec4a898059000525,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e9443f9ec4a89aaf300059d,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9443ffec4a898059000531,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944408ec4a89789c000560,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944445ec4a89789c000570,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94448dec4a89789c000581,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944522ec4a89789c0005a8,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94457aec4a89e82d0005b8,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9445ccec4a89e82d0005c8,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9445f8ec4a89789c0005dc,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e9445f8ec4a89789c0005dc,skos:related,http://example.org/tic-absa/comment/5e9443b1ec4a898059000525
http://example.org/tic-absa/comment/5e94461eec4a89aaf30005f5,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944666ec4a89e82d0005db,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9446b0ec4a8980590005ae,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944707ec4a89aaf300062a,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944735ec4a8980590005cc,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e944768ec4a8980590005d4,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944808ec4a89789c000632,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e944833ec4a89aaf3000659,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94486fec4a89e82d000638,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94489fec4a8980590005fc,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9448abec4a89789c000645,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9448c9ec4a89789c000649,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e94490bec4a89805900060c,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e944940ec4a898059000615,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944956ec4a89789c00065f,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9449a9ec4a89e82d000668,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9449c8ec4a898059000628,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9449d7ec4a89789c000671,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9449d8ec4a89e82d000673,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944a22ec4a898059000637,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e944a22ec4a898059000637,skos:related,http://example.org/tic-absa/comment/5e9443b1ec4a898059000525
http://example.org/tic-absa/comment/5e944a82ec4a898059000642,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e944a82ec4a898059000642,skos:related,http://example.org/tic-absa/comment/5e9443b1ec4a898059000525
http://example.org/tic-absa/comment/5e944ab5ec4a89e82d000699,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e944ab5ec4a89e82d000699,skos:related,http://example.org/tic-absa/comment/5e94490bec4a89805900060c
http://example.org/tic-absa/comment/5e944ac6ec4a89e82d00069f,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944c1cec4a89789c0006c2,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944c5bec4a89789c0006cc,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e944c97ec4a89aaf30006e8,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e944d0dec4a89789c0006e5,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944d0dec4a89789c0006e5,skos:related,http://example.org/tic-absa/comment/5e93faf5ec4a89e82d00006d
http://example.org/tic-absa/comment/5e944d3fec4a89789c0006ea,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944d64ec4a89789c0006f2,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944decec4a89789c000705,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e944e83ec4a89789c00071a,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e944f16ec4a89789c000730,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944fbfec4a89aaf3000740,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e944ff3ec4a89e82d00073d,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e94501fec4a89aaf300074d,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e945053ec4a89aaf3000753,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94513bec4a89805900071a,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94519dec4a89789c000782,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9451b0ec4a89789c000784,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9451e3ec4a89aaf3000784,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9452baec4a89789c0007a1,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9452eaec4a89805900074c,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9452eaec4a89805900074c,skos:related,http://example.org/tic-absa/comment/5e94501fec4a89aaf300074d
http://example.org/tic-absa/comment/5e9453a8ec4a898059000768,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9453bcec4a89aaf30007c2,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e94544aec4a89aaf30007dd,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9454b4ec4a898059000788,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945506ec4a89e82d0007e0,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e945507ec4a89e82d0007e1,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e945507ec4a89e82d0007e1,skos:related,http://example.org/tic-absa/comment/5e9443b1ec4a898059000525
http://example.org/tic-absa/comment/5e945578ec4a898059000798,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945580ec4a89789c0007f3,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9455b3ec4a89e82d0007f8,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9455ceec4a89e82d0007fb,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945653ec4a8980590007b4,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e945653ec4a8980590007b4,skos:related,http://example.org/tic-absa/comment/5e9452baec4a89789c0007a1
http://example.org/tic-absa/comment/5e9456c9ec4a8980590007c7,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9456d4ec4a89aaf3000825,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e94570bec4a89aaf3000827,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94571bec4a89789c00081e,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945791ec4a8980590007e9,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9457c3ec4a89aaf3000849,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9457f6ec4a8980590007f8,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945898ec4a89e82d000861,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e94596fec4a89e82d00087d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9459bbec4a89805900083d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9459bbec4a89805900083d,skos:related,http://example.org/tic-absa/comment/5e943b80ec4a898059000378
http://example.org/tic-absa/comment/5e9459dcec4a89aaf3000893,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9459e5ec4a89e82d00088a,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9459f2ec4a89aaf3000894,skos:broader,http://example.org/tic-absa/thread/5e94533eec4a89e82d0007a4
http://example.org/tic-absa/comment/5e945a0eec4a898059000846,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e945a66ec4a898059000854,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e945ad2ec4a89aaf30008bf,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945ae8ec4a89e82d0008af,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e945b03ec4a89aaf30008cb,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
